"position"	"Aldi.1apos_1.C.7_01_3592"	"Aldi.1bpos_1.C.7_01_3607"	"Blut.1apos_1.C.8_01_3593"	"Tatort.1bpos_1.C.8_01_3608"	"Heinz.1apos_1.C.1_01_3586"	"Heinz.1bpos_1.C.1_01_3601"	"Knorr.1apos_1.C.2_01_3587"	"Knorr.1bpos_1.C.2_01_3602"	"Kraft.1apos_1.C.5_01_3590"	"Kraft.1bpos_1.C.5_01_3605"	"Penny.1apos_1.C.4_01_3589"	"Penny.1bpos_1.C.4_01_3604"	"Purree.1apos_1.C.3_01_3588"	"Purree.1bpos_1.C.3_01_3603"	"Werder.1apos_1.C.6_01_3591"	"Werder.1bpos_1.C.6_01_3606"
"pos_592"	0	0	6309.79199999999	9665.05152000001	7479.92880000005	9055.32126315785	23090.0668363635	14281.545882353	9591.1013647059	5640.75519999999	0	0	0	0	0	0
"pos_594"	0	0	0	0	4432.00165714286	5302.41452307699	10017.9058499999	10852.93845	0	12504.2890799999	5499.94040000011	0	6701.0133333334	9219.0461538462	0	0
"pos_595"	16968.7721739131	34068.1010232559	0	0	0	0	41163.4623797468	20644.9480000003	16954.2730434783	34772.1645473683	32357.8400000001	29662.2438260867	0	59331.8906666666	0	0
"pos_599"	2108.66420869566	0	0	0	7990.58587826086	8383.73568000001	3861.51005714285	4106.67729230769	8262.94930000001	8551.0669565217	2314.09986206897	0	3693.08076923077	3238.94672727272	2105.9209090909	0
"pos_600"	15146.5379999999	15813.4957714286	0	57852.8838461539	25184.404512	33266.8276363637	25811.0309333333	24599.0123076923	0	28692.9861517242	0	0	0	0	0	0
"pos_602"	4888.06036363638	4953.57428571429	0	0	3555.77973333333	4323.01389473684	3249.24399999999	3421.04703999999	3987.16095	3432.37049999998	3330.99359999999	3879.15512727272	8675.78400000001	9117.58217142856	4408.99199999999	4853.54487272724
"pos_603"	5241.96931764709	6481.75519999998	255.620571428571	129.1968	3971.20285714286	4748.75771428574	11209.1682	8677.24363636365	11448.7206	10545.0171428571	10170.2909090909	9287.98650000001	3683.93988571428	6715.6044	30062.8186666668	29509.0569818181
"pos_605"	3211.07880000006	3067.53882352939	0	0	3661.77641739123	3871.61999999997	3365.13498947364	3591.03506086957	2928.11722105268	0	2961.50552727272	0	0	2793.70285714288	1749.32727272726	2024.94276923079
"pos_610"	7411.74105599998	7409.07381818177	0	0	10432.54176	12202.11072	8067.78152727272	11800.0944	14596.4215384615	13409.253	8571.61835294112	7237.71239999998	6902.55490909101	8728.85879999998	9306.0936	9118.12440000004
"pos_612"	2141.06399999995	0	704.705142857127	1255.80342857146	1076.59542857146	1486.21371428575	0	0	0	2048.25599999998	0	0	2432.63999999997	1459.58399999998	0	0
"pos_615"	6050.8452571429	7834.49711999998	0	0	8634.89389090912	7869.73714285714	6888.83246896551	6440.96168888889	7263.20332800001	7524.75693913046	0	1646.89199999998	0	0	3588.84854999998	4360.7655
"pos_616"	0	0	65.935968	145.338624	344.530943999999	199.139328	75.37152	653.930495999999	426.534911999999	187.01616	0	0	0	0	0	0
"pos_618"	121644.1704	117935.176145454	0	0	90494.2950999999	93353.2199999997	82933.4568959998	79208.2395000001	100136.146499999	100708.398	0	0	0	0	0	55573.2576000002
"pos_619"	5893.57565217393	6749.40710400001	0	0	0	4993.36319999996	9130.49889230768	8517.42782608698	9958.7856	8141.62049999998	9414.51720000002	9265.56208695648	0	6257.92050000003	16055.13552	15118.9395
"pos_622"	31528.9965176471	0	0	0	17111.181312	0	33814.4703999999	30989.9361230769	24829.0111999999	23543.1552000001	54477.9615999998	38789.2259999998	0	0	0	15522.84135
"pos_626"	0	17363.6426191304	0	0	4752.84203294118	18277.9292903226	21290.2374211765	15009.4377931035	15569.1909176471	14163.1496470588	0	0	0	0	19070.8965155556	19320.0345
"pos_630"	49012.4943359999	47867.872246154	0	0	14385.8972869565	17175.1620000001	29231.1459692307	24637.0756000001	7224.36119999997	6951.24045	23447.6376	22774.1923384616	0	0	15909.0288	16492.779
"pos_631"	2546.09142857145	2719.68857142856	3806.05577142857	4195.93714285712	0	0	0	0	0	0	2803.56352000001	3235.92137142858	0	0	3811.92291428573	3969.52000000004
"pos_632"	8966.6976	8014.61018181819	0	0	0	0	0	0	2699.89409032258	0	16795.12752	16191.2345538462	9811.27289999999	10746.4492137931	9311.93467826087	9714.98086956525
"pos_633"	5468.19328	4765.37229473687	123.792	263.669426086956	11185.6836521739	12160.0867199999	1548.7455652174	1808.43965217391	10160.1324521739	8967.35760000002	4265.79464347826	4549.35599999998	105709.007127273	103001.671826087	12255.408	10647.8912
"pos_635"	16732.2319999998	14773.7039999998	3447.6011428572	3901.53600000005	220659.355000001	225866.660869562	12784.3291428573	11971.7714285713	16074.5494736843	11379.9085714288	15934.0477894736	10506.1346086957	12959.6568	11901.1657142859	36610.7531428578	36226.2300000002
"pos_636"	49.7963076923093	91.5085714285721	176.305846153847	78.0590769230753	0	0	1474.90285714287	1986.43199999998	0	0	0	0	83.4342857142843	79.2959999999989	0	0
"pos_637"	7177.92239999999	6042.04333333336	0	0	4566.96640000002	4703.54251034481	13527.3168	13714.0740413794	5736.88035555558	5995.28063999999	7559.29083870963	6595.56078545453	0	0	0	1886.47512
"pos_644"	199867.729414737	212951.263366337	0	0	49081.2896	0	122337.475938462	135572.171686956	0	65996.2976000004	78634.5826378376	112117.63278	282340.2624	163666.967815384	215919.816176471	236665.750116456
"pos_645"	47203.1189000001	44493.8050434784	0	0	32630.6977791045	34535.7327319148	39690.9045000002	43993.1971200003	27669.4027826087	29089.4688	0	5415.01631999997	36654.5420869564	39292.5609391302	0	8138.26602352944
"pos_646"	70673.9363027027	73091.1312000003	0	0	31439.6664685715	34502.4633599999	39300.4793999999	43002.453942857	36884.6232000001	36246.0655135136	0	0	75121.254917647	56796.3078260867	10794.46512	10539.77148
"pos_650"	4980.42399999998	0	445.437733333332	473.651200000001	13114.2176	13617.4549333333	0	12249.828288	0	18481.4410666667	0	0	19001.2176	18559.0083999999	13742.5800000001	12775.6724210526
"pos_651"	0	0	0	0	5107.51799999991	4680.69239999999	2969.73919999989	2696.5823999999	0	9695.57709999993	877.26600000001	1364.33700000002	2520.90480000004	2996.54640000002	0	13815.9005052632
"pos_660"	17751.6733333333	16950.01932	0	0	16238.3205600001	17708.4844363637	28800.36624	27943.9104	32399.0152363635	33498.9099130433	0	31107.5808000001	0	0	0	0
"pos_662"	19073.4808615385	19872.651456	0	0	0	0	0	0	0	0	11556.6132	13682.8742399999	4115.4646153846	3201.1824	10045.9536	7275.35022857141
"pos_667"	0	814.281600000001	1814.6748	2164.84054285714	0	0	2056.70287058824	0	1842.18404210526	0	0	1555.0512	0	0	1635.90912	1210.68
"pos_673"	0	0	0	0	2167.29294545453	2697.72750000001	0	0	1976.41930909092	0	2138.39889729729	2431.82044444445	2371.86968	2502.75876923077	1516.29625945946	0
"pos_676"	431.809199999993	528.917538461528	784.303200000014	514.11323076922	884.134285714293	348.382892307697	0	0	0	0	0	0	0	0	161.45723076923	472.392000000002
"pos_681"	550.309499999995	551.618823529408	368.667000000004	705.041999999993	54053.2630588232	58650.5350588243	0	17358.8360000003	0	24198.5106666666	54325.0362352938	50142.2188235286	516.638117647055	374.048999999996	101139.889500001	92721.7425882347
"pos_682"	25759.4399999998	25874.9750769233	2083.34303999999	2251.46304000002	12759.5023448277	15975.6615529412	42609.4892307695	44233.0444799997	15003.8573793104	16091.1009729729	14160.1600000001	14451.963	22226.1250000001	35885.9321379309	7765.95839999993	7397.27999999996
"pos_683"	0	0	26.9149090909092	172.1856	0	0	478.891200000008	937.938960000011	0	0	0	139.950720000002	0	166.953599999999	165.489119999998	224.6484
"pos_685"	1940.64359999999	0	0	0	0	3761.27142857143	0	0	0	0	5233.93942857144	3477.34200000002	4060.41784615382	3660.50688000001	5624.44080000003	4608.70399999998
"pos_688"	9373.93772307695	8899.31738181803	0	0	2390.65733333328	0	3259.4196	3156.40224000002	2063.74133333332	0	0	18721.7975999999	0	0	16724.5649999999	17285.4552000001
"pos_689"	3203.23866666668	3180.59799999998	3772.95011999998	3722.03018181819	5013.39183157892	3237.70383999996	6412.36703999998	4524.28666666668	1639.7988	2642.75839999998	4637.85653333337	3765.36186666665	3804.01119999997	2472.96773333333	3196.11666666668	2906.49600000001
"pos_692"	0	0	119.762147368421	340.447452631578	0	4590.03789473685	6761.85157894739	6682.54951578948	4566.6805894737	0	0	0	1224.132	4951.08202105266	5344.7305263158	0
"pos_695"	3673.76980645163	3011.02063448271	0	2241.76959999998	0	0	0	2524.94039999999	2763.93709090907	0	2521.86857142855	3838.1664	3281.44742068964	3463.07735172417	2597.95432258067	2778.19199999998
"pos_696"	44911.8660705885	40337.1842181822	0	0	13469.5885714285	12938.548685714	34003.8583783781	33846.075789474	18424.7487272724	18010.236104348	31038.1853999999	30855.1262117647	373225.035199999	329904.421075862	95088.1524000009	55981.2583384613
"pos_697"	12206.7803519999	12470.8262400001	2611.89132631578	2432.6840888889	16708.4190000001	15389.8955294118	13418.9368615385	12986.0886461539	12408.3034666666	9768.85325714283	16334.7635999999	13445.7738461537	14330.3593	14503.2216959999	17704.1479999999	18380.8128000001
"pos_698"	0	0	0	1528.99919999999	0	3945.65890909079	7406.26971428571	8132.80640000008	4018.91712000007	0	5472.55519999993	4946.38457142856	0	0	6676.62464000001	7613.24133333344
"pos_699"	0	0	0	0	4636.31105454545	4977.06290526318	3809.07005714285	3918.75157894736	6425.1717857143	5719.46543999998	0	0	3242.13120000004	4951.33316129032	0	0
"pos_700"	9903.37615384615	11321.7855558621	531.585733333334	929.674163999999	8559.82808727273	9945.35325119999	9416.61457714286	9316.71678857143	16237.9015488	15497.4853846154	4744.03033263158	5135.7735	10090.3935652174	10811.0925	8047.22773894737	6633.98836363637
"pos_702"	107054.880768	103671.526176	0	0	0	0	39512.8819200002	43045.4220479999	21628.5415384615	21610.6614461539	74992.9315200001	75531.6561600004	41105.6654769232	40031.6985600002	54418.116923077	56037.4596480003
"pos_703"	0	0	0	0	4747.43368421052	2882.38230000001	4058.92094999997	2692.476	3714.0768	0	3602.88506666666	0	3792.46439999999	1431.66832941177	2950.84030344828	0
"pos_704"	3961.344	3084.57359999999	0	0	0	0	0	0	2726.1856	2480.5488	5313.9406736842	5298.34272000003	2130.62399999999	0	2449.62899999999	0
"pos_705"	0	0	0	0	38998.5536640001	42840.72	149571.486336	142118.437500001	106862.301	105198.1714	0	63929.9308235293	180817.337018182	167319.689217391	0	0
"pos_706"	29778.83616	27841.1899199999	0	0	0	0	0	0	0	9335.12090000002	0	31917.87312	62212.4703999999	60204.9535999999	32495.1705	34474.8292615384
"pos_708"	1893.96114285712	1349.29894736842	0	1076.16	1709.42	1523.49784615385	1334.73599999999	1260.0261818182	1774.9191724138	1589.03549999998	1366.61236363637	0	1131.74571428572	1248.82285714284	983.71714285715	0
"pos_709"	0	0	0	854.659200000004	0	1260.79199999998	1092.41066666668	0	1105.58999999999	1220.21733333335	0	779.33399999998	1253.7264	1318.296	1241.17963636364	1357.43999999999
"pos_710"	1623.73263157897	1162.30736842105	0	0	0	0	1613.05466666666	0	1409.90933333333	925.458285714287	0	872.255999999974	1612.70713043477	1824.56361290323	0	693.504000000003
"pos_718"	0	1892.54290909092	929.533200000004	207.668999999998	4180.66221176473	0	0	0	0	0	2650.17555	2794.29194999999	3508.67279999995	3550.7745	3850.33379999999	0
"pos_721"	4229.63986666667	3287.82315789473	0	547.44213333333	0	0	0	0	0	0	3802.78458947368	0	3805.11865263159	2670.75133333333	2653.26026666666	2664.96631578947
"pos_724"	0	0	0	0	8234.50269767442	6837.50170000002	5321.6898	5108.29717894739	11498.950656	11853.672288	0	0	3617.1905454546	4176.57594000001	4326.93504000002	4064.05714285717
"pos_725"	70490.8814769228	71300.5688000002	341.791636363637	164.167636363637	71105.4402782611	76288.1655652176	137727.075771428	137740.355555555	91822.2046000002	93387.6083478264	32431.4869090908	33483.4696363637	75616.6898181813	64265.6614736844	23071.5252	20700.7104000002
"pos_726"	38785.6948965517	44182.9041599998	0	0	22754.5323870968	20431.5904000001	46908.5683200001	45226.2146482758	33621.8754857143	35555.405462069	0	0	0	0	0	0
"pos_727"	0	75716.6142857149	0	0	0	49825.9792941163	0	82770.5472000008	49712.7573333322	50960.6349473681	65551.2649999995	0	0	0	83294.2224000001	81991.4448000008
"pos_728"	1295.69427692308	0	26.9187692307693	110.374523076923	0	0	0	0	0	0	0	472.262400000001	156.093312000001	158.798953846154	325.666176	217.992384000001
"pos_729"	0	1556.85920000001	0	0	2423.32268571428	2392.19232	2306.46387692308	2455.51862068965	3088.41428571428	2953.67388387097	4004.87581395349	0	0	0	0	0
"pos_730"	0	0	0	0	6995.7333333333	6129.72523636366	11995.94304	12203.6114594595	5725.421625	4279.03776	10816.3501714286	8525.84350344825	0	0	5683.20323478257	0
"pos_734"	0	1197.62147368421	61.8792000000005	55.1679600000005	0	0	2123.62256842104	0	0	0	0	338.990400000003	193.772463157894	0	278.495621052632	356.628631578948
"pos_735"	0	10810.8425454546	11670.21645	11096.0531999999	12703.8962666667	14816.0346666666	10133.41236	12575.4118153846	11660.05725	12305.6998105264	0	0	0	13627.8845217391	0	0
"pos_738"	0	0	720.935314285708	1118.95680000004	2325.82491428574	2368.45714285716	2411.5199999999	2435.74285714288	2308.65737142851	2128.65840000005	0	0	0	0	0	0
"pos_740"	317349.203555554	168372.306000001	302937.269333335	295821.760000003	51375.6000000052	449994.053333329	691347.752861539	336895.555764713	280513.368000001	273910.188444443	390491.366400002	308120.825454542	330456.145500004	274435.607172416	43248.5760000016	60075.4559999982
"pos_742"	8347.7933333333	7552.40512000002	528.844984615392	513.901661538457	589.372800000004	0	0	0	0	0	9009.7549714286	6952.64123076918	0	0	7486.36200000001	6436.00479999999
"pos_743"	0	0	7657.07527741938	6926.58074482758	4906.88220000001	6271.11519999998	8005.97999999998	8703.44399999996	2406.7417	0	3716.48618181819	0	0	0	0	0
"pos_747"	238.241999999994	340.363200000013	189.729599999999	243.540436363636	2717.08363636369	3814.77599999997	2752.04945454542	3127.36031999998	4150.47085714295	3907.57360000004	3911.89175999998	3707.37120000004	364.578763636367	504.65454545454	2477.9190545454	2168.66376000009
"pos_748"	0	2585.7306666668	0	0	0	0	0	0	1545.32279999998	2087.75039999996	3233.86079999994	4429.71520000001	0	2879.15599999992	2450.78584615386	2660.40935999999
"pos_750"	0	0	0	0	0	0	0	1472.23226666666	0	1499.74933333333	988.981411764703	991.510666666672	1295.63152941176	1215.07679999999	1601.10533333333	1290.17466666667
"pos_752"	0	0	0	0	2647.61599999999	3438.6369230769	2987.36861538458	0	0	6873.08442352946	9320.17967999995	10548.6408	9064.49664000002	8115.45230769235	4445.886	0
"pos_756"	97992.8760799999	92260.2162580645	0	0	172163.274902069	192927.936	82921.0096615385	91145.9329920001	232106.739731707	223728.738760563	303639.574163478	107710.038	134661.626496	141497.241696	94444.6814999998	160247.817931035
"pos_757"	0	5786.87063225807	0	0	0	0	3524.1264	3327.95142857143	0	2272.33234285714	3588.1056	2619.98055	0	0	3201.56303999999	2682.28189714285
"pos_758"	5367.59840000004	0	711.681333333334	691.638399999998	1536.29052631579	2374.82677894737	0	0	3239.26458947369	0	0	0	2382.46105263158	2442.34042105264	0	0
"pos_759"	0	0	0	0	4579.51466666667	6655.17772800001	4477.62432	4896.96186666664	6569.5654883721	6876.89430857141	0	0	0	0	4915.02720000001	2823.30857142858
"pos_761"	10952.0436705883	10842.1437599999	0	0	10026.5839304347	11036.9471999999	0	6530.24799999997	17423.6637473686	16388.8348235295	0	0	31440.24192	29912.0537280001	0	0
"pos_764"	1605.98191304349	1714.9147826087	583.74886956522	639.391304347827	11350.8219130435	0	4109.60347826087	0	0	0	0	0	1644.98817391305	1826.56904347827	0	0
"pos_765"	7548.62086956529	8662.91459999998	6020.11346086954	0	9944.67787826087	0	0	0	0	8177.07693913036	0	7158.49043478262	8155.20859999994	0	8236.13634782609	0
"pos_766"	0	0	0	10358.9069070422	0	10056.7544347827	10638.896	10006.26048	8429.22387692308	0	6451.24941176473	0	0	8003.47259999998	0	7694.44658181821
"pos_767"	27777.9542400002	26368.93932	0	0	0	0	6578.79339130433	6495.15010909088	0	5226.69880000001	111640.35888	104771.964000001	0	0	58786.9381440001	55987.5939692308
"pos_768"	124627.805866666	121231.896622222	36441.5560000001	0	0	0	0	0	0	0	33231.1452444445	0	137365.801457142	141379.701942857	64061.2509428572	61715.9036444444
"pos_769"	9849.41419354839	7497.39561290322	909.590709677419	695.648516129032	14704.2025411764	14142.5444571429	0	15004.5508421053	0	0	0	0	578.585806451613	588.00464516129	0	10144.8510967742
"pos_770"	833.421599999968	0	824.922857142863	528.19200000002	0	0	655.084571428562	573.888000000087	872.256000000033	1006.65599999998	755.328000000114	753.983999999986	807.428571428539	0	0	1102.66399999996
"pos_771"	7822.85759999991	5040.24300000006	1102.83692307693	0	3082.15866666665	3928.13999999998	3812.67466666665	2610.00479999998	2599.92000000002	2770.38450000003	0	0	0	0	0	0
"pos_772"	6297.24521739128	6878.98924137933	7028.28923076923	7584.58349999998	8539.8228413793	9336.35271724142	7425.81449999998	7652.63399999995	7397.48045714281	8452.95751111109	0	0	0	2237.7328	3899.30475789475	4565.33507368423
"pos_775"	0	0	215.296	164.13392	1279.51344	1085.81015172414	896.116319999999	1006.5088	1691.21808	1933.39728	0	0	0	0	0	0
"pos_777"	0	0	404.991199999999	495.138742857142	627.102857142857	603.9948	908.253	382.053028571427	714.428640000001	546.36	0	0	0	0	0	0
"pos_779"	197207.970285714	216638.087040005	0	0	178555.607999997	298726.720421054	217394.344320001	243106.145454543	268439.36772414	366923.802857146	0	547823.038523078	0	176841.895999997	196225.181714285	0
"pos_780"	957.079999999969	0	1458.24	0	1138.47428571429	0	1307.71199999999	1204.60114285712	1549.34608695652	0	1144.79999999999	1059.82666666666	1154.74628571426	1382.97599999992	0	1442.912
"pos_781"	0	1021.614	695.802461538429	681.408000000026	867.081599999996	0	1291.5839999999	879.199199999996	0	0	776.832000000029	1092.62720000001	974.603999999968	715.007999999967	1210.94400000005	1116.86400000004
"pos_782"	505.343999999976	0	105405.324923077	79744.0763076917	956.359636363625	0	0	0	2158.09599999996	0	1145.446	709.260923076909	4981.67999999998	5095.40114285715	2932.15775999996	2440.08914285715
"pos_783"	0	23764.5478481013	0	0	90123.7031999997	101100.39792	17639.0586782609	37999.8339	79352.9856000006	81638.4572903226	58435.1500799999	39923.5558079999	39534.6525538461	21734.0776800001	34473.3445565218	25753.3919999998
"pos_784"	0	0	0	0	22448.223026087	22582.1917000001	37710.3591272728	37326.2720727272	29779.8984000001	31444.0499999999	27131.3388000004	28088.1614117648	69752.9281142855	70036.569808696	0	0
"pos_785"	8026.50400000002	7505.19900000001	287.982857142858	410.2128	4512.86976	4925.49462857144	7705.27584	9548.37759999999	8022.286272	6992.33142857144	4446.45257142857	4262.78199999998	8093.51298461539	8181.39876923076	7622.55741176472	8097.47691428574
"pos_789"	56393.0616888889	56151.8880000001	980.650800000002	407.707476923079	24953.2426666666	33340.9080888888	49703.4538	59991.8241600003	44855.895876923	40738.0399111111	97731.4292307693	103649.753353846	66883.3439999997	79096.923230769	18759.1159111111	18309.7885714286
"pos_791"	0	940.574399999993	0	0	2972.20949999997	3220.85076923079	2594.02984186045	2232.81203478262	2768.42279999998	2708.49149999999	1707.38511428571	1566.2784	0	0	1146.54857142858	2598.77975172414
"pos_797"	0	0	1473.6218	0	0	675.2904	963.293561379311	0	0	900.371076923076	0	922.900496	750.873684705883	1003.78776	722.313818181818	0
"pos_798"	935.192000000001	1190.7144	0	1871.7296	955.376000000001	0	0	1466.40752	817.850331428572	0	815.502857142857	0	0	0	0	1075.22571428571
"pos_799"	0	532.6992	117.06372	219.32628	931.070703157894	690.03972	2088.16208842106	2352.59156	2050.18105263158	0	0	0	0	0	0	0
"pos_802"	28511.2508160001	28847.6587384615	0	0	4594.50505263158	4727.2547368421	0	0	6319.34380000001	6069.67352727272	45840.8895999997	47144.8645333332	106908.258666666	104737.847022222	32417.1314999999	32840.4390260872
"pos_804"	6903.81751111111	6084.67845517242	236.835310344828	371.377986206897	2012.85252413793	2573.65234285714	4480.65771428571	5120.56784516129	3213.22692413793	3299.01888	17663.8471448276	20591.7168	1563.65131034483	1820.22355862069	3772.12450909091	2868.58394482758
"pos_806"	1887.96313846154	1583.85307826087	2526.82217142858	2437.02648000001	2373.70254545455	2384.25397894736	1664.3835	1997.8544347826	2396.57059200001	1512.32594285713	1341.38192727273	1712.51999999998	0	0	2071.93411764704	2184.47685
"pos_807"	0	0	1451.72976000001	1143.7056	0	0	0	0	0	0	8586.59807999993	7576.17263999994	13060.29024	13494.7632	11550.6024000001	10901.742528
"pos_809"	55306.5338181818	53658.3665454531	54129.9709090909	48506.9694545454	0	0	56002.2302608707	0	0	0	0	0	54271.3200000008	54317.4610909093	0	56278.6036363638
"pos_810"	0	0	0	0	82970.1319999994	53934.0912000007	0	52520.3712000007	136580.505230772	8167.48799999893	77321.8484999993	57786.1669565201	0	0	69952.5384827576	0
"pos_811"	741115.437869821	0	0	0	83531.4905454548	40890.1866666678	144401.871428571	0	115921.515000001	353724.24864	0	651777.995076924	0	108197.987478263	129350.88	0
"pos_813"	658047.370610524	28530.4320000011	149193.4416	145960.926	258535.080959999	489398.605714287	207741.1635	503416.30736842	156087.089454548	247677.304216215	179308.675000001	148780.870857143	496575.36286567	132171.2808	252246.669767444	27492.9200000034
"pos_817"	36515.5913999999	37839.1545599999	947.274240000008	1163.9094	0	0	0	0	0	0	28550.2368000002	27987.8907272728	0	0	19283.0317714286	16556.8532399999
"pos_818"	3456.43535999999	0	0	0	4832.57417142861	5233.31089655173	6233.30947692307	4787.39596800003	7012.1110909091	5592.83310000001	0	3773.09117419354	5913.47249999999	5900.32107692307	0	0
"pos_819"	0	5230.69271111117	0	0	7401.28888888892	9693.18000000003	14832.5488	14547.1714285715	11672.7048648648	10582.6945714285	15508.1567088607	0	0	0	0	0
"pos_820"	1855.51750588237	3161.7176470588	501.996564705884	227.350729411765	0	0	0	0	12396.7126588235	0	7842.70531764706	0	0	0	6575.2530666667	11511.0805333334
"pos_822"	114.24	0	0	78.0912000000023	2592.97499999996	2565.696	2273.1733333334	2300.67599999997	3291.9480000001	2427.55920000007	5180.62666666681	5190.52800000004	0	33.660000000001	37504.3199999995	35449.8319999995
"pos_823"	0	0	0	0	60366.0623076923	60113.3053846157	38449.7469230772	75637.0804747253	78188.3549538461	78622.2507555553	0	0	27218.2511999998	25110.6960000001	0	23940.5243999998
"pos_824"	5622.80126896551	5601.85174285714	1115.54813793104	1142.46124137931	0	0	0	0	0	0	0	0	1154.54931428572	1446.57931034482	6319.76491034486	6147.39368571433
"pos_827"	2849.80244210525	0	0	0	3965.06220000001	0	0	0	4966.01903999999	4302.909	3004.7886	0	6442.73279999992	6140.45929411761	3415.13280000003	0
"pos_829"	4158.19482352941	2336.12498823528	1403.33809411765	1350.86428235293	0	0	0	0	0	0	0	0	320.342400000001	281.264823529411	3452.32658823532	1031.98496470589
"pos_830"	1509.94271999997	1056.17039999999	3268.46239999996	5546.58944000001	1952.00128	1503.16285714283	1762.3168	0	0	2087.87456	0	0	0	2152.25399999994	7556.88959999985	0
"pos_834"	0	0	73.9961538461539	464.221384615384	1570.49473846153	1397.85461538461	328.318892307692	290.603076923076	1442.54916923077	898.778584615381	0	0	0	0	0	0
"pos_835"	0	1347.346	0	0	10311.8025142858	10470.324	0	11380.6495578947	6276.02764800002	5716.96880000001	10583.4751578947	0	3260.14649999999	0	4065.08543999999	2532.23099999998
"pos_836"	13275.2412	13588.54	1450.74427826087	1552.78226086956	2756.20789565218	2924.85808695652	4000.77996521739	4601.63853913046	4985.31913043478	4279.24716521739	34768.0391999999	36702.6575999999	14026.8375	13019.5456	17143.0155000001	18777.5834086957
"pos_837"	748.205929411765	1532.74560000001	118.421082352941	51.131011764706	1203.05054117647	0	0	0	0	0	1681.58823529411	1716.29999999999	0	0	2162.07670588235	0
"pos_838"	23530.5072	23401.0179000001	0	14134.9374	14036.694	16163.2291764706	15395.9105454546	17878.7699999999	16823.8697142857	15856.7593846154	12659.6771999999	11324.0814545454	0	0	9245.5596	0
"pos_840"	4262.69729032258	4694.61832258064	3014.02838709681	2545.7775483871	8377.38425806451	0	0	8429.86064516129	0	0	0	0	0	0	5006.7855483871	5769.71148387097
"pos_841"	0	0	0	7078.02432000003	8865.78188571428	11187.3184	10827.5147999999	12932.9460000001	4269.58880000001	3597.27872000001	6954.24872727274	6827.72351999993	0	5118.61606956521	0	1485.0792
"pos_842"	89698.9367999996	89324.4771428568	0	0	56414.2799999999	51956.7918857142	80116.7270896557	73529.6641655172	71409.8170285714	71794.9386000001	14529.6771428572	0	29570.02656	29824.8116210526	18584.7143225806	0
"pos_843"	0	2910.4310117647	772.230899999998	1045.45350000001	4204.68749999998	0	3161.71764705883	2704.455	4014.20555294118	3791.69595	0	0	0	0	0	0
"pos_844"	1791.06666666665	2054.43200000006	1877.25333333332	1276.63999999999	1542.11294117645	1541.62799999999	2250.816	1640.42571428565	1751.30836363634	1830.57300000005	1589.06666666665	1555.09200000005	1700.27866666669	1530.22707692309	2143.89333333331	1658.27612903227
"pos_847"	27991.4252727273	18395.6243478261	1543.37905263158	1470.92488421053	2446.26252631579	2689.68606315789	3616.91621052632	4008.2915368421	3454.96016842106	3143.71503157895	42319.992	41197.1702608694	94487.6871818184	99866.4244363637	47394.0359414633	43927.7193488372
"pos_850"	6578.79339130436	0	0	0	3045.54539999999	0	987.435520000002	0	0	0	21224.6057142856	23309.6470956521	4061.36571428572	0	7210.43920000001	7121.13802105265
"pos_851"	0	6857.84359999999	715.717333333333	485.809733333334	0	3186.69653333334	0	2425.01146666667	3523.7772	3939.5264	0	0	0	4416.72933333331	0	0
"pos_855"	9257.4886956522	7464.51480000003	0	0	8038.01699999998	7820.35369411766	7817.7036	7612.48680000001	9211.02511304348	9257.54096842098	16190.6428173912	14876.1241263157	20619.2739789473	21166.4227764706	10332.2880000001	9925.27499999998
"pos_856"	4288.8164	4047.00092307694	0	0	4981.041	5063.36191304346	6227.74533333333	5798.19039999999	6180.34080000001	6049.6612173913	11228.6545548387	10755.6714545454	6000.7164	6461.7458181818	4129.33949999999	3493.01145599999
"pos_857"	2509.02951724138	3830.77625806452	0	0	2783.71536	2044.704	3326.00032653061	2472.8452	3393.17085714285	3027.3	0	2642.69796923077	3043.7472	2805.69195789473	2623.608	2924.06781818182
"pos_859"	8726.02408888889	9174.36282352942	153.404689655172	235.475172413793	9014.90742857142	9233.87237142856	12889.6118709678	13829.049	13799.8875428571	13216.25712	9806.94102857143	7577.04793043479	9488.7995478261	8452.84069565217	1093.95037241379	2774.57031724138
"pos_860"	2349.7116631579	2450.04623999999	170.94467368421	318.827368421049	0	0	0	0	0	0	2396.01492000001	1992.89595789475	8923.50755999995	0	4633.58939999999	0
"pos_861"	2521.72254545453	2442.16028571429	0	0	0	0	0	3129.08210526315	1058.82979999999	2627.3460705882	2855.02367999998	2452.3407	893.28523636363	0	1359.09852631579	1745.11349999998
"pos_862"	19251.7885714285	21868.6912	0	0	13230.5600842105	13506.6604235294	26724.8892521739	26093.4	19282.9065599999	20248.2553846154	0	0	22143.3088	23425.5503999998	0	9602.11980000002
"pos_863"	0	1127.11000000001	0	0	0	0	1371.57400000002	0	1248.16000000001	0	1508.86599999998	1073.31000000001	1492.95000000001	0	1215.87999999999	1101.09913043478
"pos_864"	0	0	0	0	535.548800000017	559.817142857134	0	376.767999999995	466.923199999994	450.775999999994	0	0	473.651199999994	554.387200000005	518.056000000005	0
